weekend,pt,cbd,ptn,worker,trips,tcost
0,1.42774559466773,5.185397624969482,4.698573112487793,1,3,9.663158416748047
1,.4458592708213292,4.178175926208496,6.079385042190552,1,8,18.29685974121094
0,.2571995106816393,3.897005081176758,9.782122775912285,1,3,10.92884254455566
0,.4266510967938336,.8753128051757813,14.17160511016846,1,5,12.34842205047607
0,.1227972829889191,0,14.7065372467041,0,0,10.35844135284424
0,2.978838722945313,0,13.13383889198303,1,3,18.4798526763916
0,11.82771230569269,35.83455085754395,0,1,5,23.5360050201416
0,13.28381873659244,12.71806001663208,3.629634380340576,1,5,27.22344017028809
0,4.737897739395881,13.11041927337647,20.3155574798584,1,2,12.46940422058106
0,2.502292856569071,8.495433270931244,26.34550285339356,1,1,19.11529541015625
0,.5547392532809022,13.14115238189697,0,1,1,13.14560508728027
0,1.18035170597641,13.89351654052734,27.09942436218262,1,7,15.2126932144165
1,.0400026803644215,25.13051795959473,5.446803092956543,0,2,12.59733104705811
0,3.511210835884867,13.08390808105469,0,0,0,18.02454566955566
0,.8698452065295776,4.920593738555908,6.198517560958862,1,5,15.77640724182129
1,.1254610793282543,12.92691040039063,22.38707733154297,0,3,12.46579647064209
1,2.052615303930892,21.76730251312256,8.776000618934631,1,4,14.24872303009033
0,4.418234537251013,.055293083190918,21.15534496307373,1,4,19.24541473388672
0,1.453888463759741,2.020328521728516,8.051993012428284,1,3,16.62789916992188
0,3.684574992749722,9.470709502696991,0,1,0,12.07853317260742
0,1.286583577222779,2.875331878662109,14.87522220611572,1,4,14.0034294128418
0,8.371201334830488,3.072257041931152,14.3777666091919,1,3,21.99440383911133
0,.9538623912324762,10.68170166015625,0,1,0,13.32096767425537
1,1.941776785445977,0,3.275543212890625,1,1,14.85544204711914
1,4.453632995908993,4.353445529937744,0,1,0,14.74492931365967
0,3.146782840385423,18.55995273590088,0,1,2,15.83181095123291
1,4.872752196339823,24.71890163421631,14.42350149154663,1,0,14.7211856842041
1,.4435894380198646,9.076114140450954,13.64860010147095,1,4,14.38689136505127
0,1.62164872649656,0,10.33868891000748,1,3,11.52263355255127
0,3.594470176305874,10.41206777095795,21.61040019989014,1,1,14.78629589080811
0,.2900656050802746,14.88483905792236,2.776490211486816,1,3,17.36834144592285
0,.0013016409039211,9.310250759124756,5.578488826751709,1,5,17.64908027648926
0,5.378705661204353,18.80301380157471,9.442927718162537,1,3,20.51396560668945
0,.0487129269024466,20.1998929977417,31.46765518188477,0,1,11.4121732711792
1,4.897109104974055,14.60366535186768,4.12505054473877,1,9,19.06072807312012
0,5.328248615795044,14.68131542205811,13.74870371818543,1,0,13.92489433288574
0,4.017914017608195,6.19856595993042,10.93285697698593,1,2,16.05167198181152
0,6.206631681856734,3.022441387176514,3.798908710479736,1,7,19.52652168273926
0,1.248621881513886,21.73631572723389,11.64474630355835,1,3,16.05151557922363
1,1.385296906493118,14.73964691162109,10.69510120153427,1,2,11.83915901184082
1,.2081848924050339,12.25512409210205,15.94408655166626,1,3,10.98864841461182
0,1.356008178249927,6.973555088043213,5.17074728012085,1,3,15.84951686859131
0,.2931475924795016,14.12405347824097,3.30028247833252,1,2,9.405289649963379
0,.3523251615978151,6.936066627502441,1.70065975189209,1,4,20.83113670349121
1,.7113189764777679,20.86141681671143,11.36080479621887,1,5,14.12364196777344
1,3.969273273589606,10.74615848064423,0,1,1,14.23884201049805
0,1.404456731943508,0,0,1,5,14.44791412353516
0,1.161553121304932,32.02351951599121,0,1,1,15.234787940979
1,.3717040555456372,4.883694648742676,17.25190591812134,1,4,14.55249881744385
0,.3013587072750782,13.09284687042236,13.59554028511047,0,0,10.83661937713623
0,9.248039945348868,0,16.57757806777954,1,2,18.14807319641113
1,1.769734331315781,16.64735507965088,.5952014923095703,0,0,10.65291023254395
0,3.164072456958978,9.013625740073621,7.584173202514648,1,2,12.49235820770264
0,3.302781074290462,15.40980434417725,16.66123676300049,1,2,16.99986457824707
0,10.73743223722684,.1661052703857422,13.77423453330994,1,2,23.82536888122559
0,4.280233395378327,2.971930027008057,8.629906177520752,1,1,15.10141658782959
0,1.660603960279983,25.98087882995606,10.09669219702482,1,2,12.59746074676514
0,.4240571744215166,5.810926914215088,15.76287746429443,0,3,13.15440368652344
0,.7982148292866909,6.995299100875855,0,0,1,10.67867183685303
0,1.7183887998369,15.32004308700562,15.10286569595337,1,3,11.41114521026611
0,7.009891692620425,14.31557989120483,10.82463139295578,1,6,19.71449089050293
1,3.48133131794969,6.988844156265259,16.66117906570435,1,14,12.01124382019043
0,3.24781906223943,23.20552253723145,.8141889572143555,1,8,14.20321464538574
0,.0779509267244621,23.41754341125488,0,1,2,11.30545139312744
1,3.466961099376911,6.652411937713623,8.467711210250855,1,0,12.5667839050293
0,1.981722070170046,21.45764923095703,0,1,0,11.41303443908691
0,1.651836711319596,16.44518423080444,18.55228328704834,1,0,11.51046657562256
0,8.3201790496658,13.42616653442383,3.371583938598633,1,3,19.31326866149902
0,1.02353590681162,4.62744951248169,10.11638028919697,1,0,13.89290523529053
0,1.083423511742962,0,14.84624242782593,1,3,15.39082908630371
0,.3518529350492536,4.63116455078125,3.12766170501709,0,1,8.966391563415527
0,3.952348807363733,15.67007732391357,20.68432903289795,1,7,19.67673873901367
1,.2497401771315514,12.59391522407532,19.76457977294922,1,24,16.82660293579102
0,.0542162743838729,9.186002194881439,0,1,3,11.92322254180908
0,.9630449859652506,0,15.18136119842529,1,0,7.48036527633667
0,.3025645323894798,3.41143274307251,13.83728861808777,1,3,12.60094261169434
0,1.30151997437027,.2469463348388672,17.75784730911255,1,8,13.11756134033203
0,8.350450539617073,6.056771755218506,17.19006299972534,1,1,23.30108833312988
0,.5627360538299954,0,12.86890554428101,1,2,14.77772808074951
0,2.692362570352608,10.33667659759522,4.182392120361328,1,0,15.53308582305908
0,1.684409688873098,12.39830350875855,.4193992614746094,1,16,18.04998588562012
0,2.2117840823711,12.5554518699646,15.70043182373047,1,6,15.48790550231934
0,1.151110606098374,17.91010856628418,17.76307010650635,1,6,14.63663101196289
1,.2719728163700376,0,26.98833274841309,1,15,12.79081249237061
0,.8900313584865888,9.160220265388489,0,1,5,16.5891284942627
1,.5984219338982837,0,27.67488479614258,1,13,10.48630142211914
0,.481324861769457,12.51106262207031,10.35504770278931,1,5,15.80915069580078
0,1.261889437390622,14.29858303070068,16.47855949401856,1,5,19.61120796203613
1,.4616424067110078,15.15864944458008,11.21889162063599,1,3,12.85355663299561
0,2.133421008914501,0,16.15391874313355,1,0,10.88339424133301
1,.6745386743122749,23.17167091369629,6.614764213562012,1,3,9.615725517272949
0,2.039838070122718,0,11.54646265506744,1,1,16.11279678344727
1,3.026461401742016,3.073104858398438,.7897377014160156,1,33,18.67060470581055
0,2.148826120354529,0,0,1,3,14.90503692626953
0,2.708647537434733,34.38680648803711,15.13796615600586,1,2,13.48569011688232
1,.9749900715911792,2.821065902709961,14.84970664978027,0,6,13.34652805328369
0,2.007058500324695,18.36205291748047,8.042133569717407,1,3,16.11077880859375
0,3.336614534837903,24.06074523925781,23.48189735412598,1,3,13.54343414306641
1,1.134520692276103,10.75798189640045,20.25887107849121,0,0,9.233609199523926
0,3.222567701158699,0,8.874592423439026,1,5,16.61516761779785
0,3.412925865047741,17.09102058410645,12.64307308197022,1,1,14.04792594909668
0,4.093349963252137,0,14.06707143783569,1,1,14.69245910644531
0,2.335563433370911,13.83783292770386,13.88632583618164,1,2,14.4876766204834
0,9.853852216646748,1.472924709320068,6.692601442337036,1,8,21.66991996765137
1,2.865775999331357,5.642892122268677,3.691420078277588,1,3,15.30473518371582
0,.9874938546636773,7.677592396736145,17.93332576751709,1,1,15.20058059692383
0,1.592966005032518,0,0,1,10,11.28459453582764
0,4.194509538280879,24.83026218414307,4.519934177398682,1,7,17.58482933044434
0,1.215065609465287,3.357121467590332,6.974506855010986,1,1,11.8739128112793
0,2.730302956750663,0,4.676355838775635,0,0,15.92623424530029
1,1.163300254043501,11.29963946342468,9.03760153055191,1,1,18.66735076904297
0,2.247541264262448,10.63639116287231,16.63551712036133,1,0,12.32251167297363
0,.7615170954717503,0,.5194072723388672,1,0,13.37255382537842
0,2.508463089872068,.8178157806396484,8.343206644058228,1,3,13.93117237091065
0,.5036386963771231,4.290434837341309,13.97190499305725,1,0,15.3315954208374
1,4.496228355287926,1.54912281036377,18.7594804763794,1,4,17.03455352783203
0,5.950208923763998,22.16433620452881,9.999776835480589,1,10,18.77095603942871
1,.4008095981931615,0,7.37280797958374,1,3,12.93547058105469
0,7.78315302352513,0,14.71652793884277,1,2,14.71013164520264
0,.8389701885003107,17.68549633026123,4.739659786224365,1,3,11.33950805664063
1,6.010743412666265,31.81404685974121,27.84366989135742,1,1,15.97854709625244
0,1.40194749389693,1.118828296661377,4.85731315612793,1,2,13.47300624847412
0,1.062763967557427,7.189065456390381,21.70939922332764,1,3,14.92833709716797
0,2.996842681963834,18.47370147705078,7.476161003112793,1,3,16.42962646484375
0,5.532890194575584,9.415199339389801,22.1144380569458,1,13,18.93827056884766
1,3.552103026000558,24.02323818206787,0,1,2,17.74046134948731
0,.7487719075515855,4.223743915557861,12.20406579971314,1,1,11.26327610015869
0,2.501639664040919,9.331490576267242,3.366125583648682,1,5,12.90342140197754
0,2.909877845774714,0,15.02319765090942,0,1,10.78621959686279
0,1.369978500812536,0,8.899574041366577,0,1,11.68856525421143
0,7.315914857905222,5.925547122955322,9.099107205867767,1,3,20.87095260620117
0,6.491700640642856,20.86871337890625,15.3537483215332,1,7,18.98727798461914
0,1.223875807996328,18.06078243255615,2.421560764312744,1,2,10.66213130950928
0,1.7312061559037,6.023298263549805,0,1,7,21.77053070068359
0,2.912582503767896,12.20951128005981,15.82973575592041,0,1,14.59417533874512
0,1.60442508024944,2.311520099639893,4.937950611114502,0,3,15.81275939941406
0,3.50883673281519,8.375776052474976,11.03369081020355,1,7,23.76862144470215
0,3.082193736133302,11.7082986831665,7.521617412567139,0,2,13.88474559783936
0,.0102486744277401,3.024801731109619,0,1,0,13.40580749511719
0,1.023645926642103,4.731832504272461,12.26168346405029,1,2,12.91909599304199
1,.8673455139327175,2.083552360534668,15.33594703674316,1,5,17.07333755493164
0,1.652545969901391,.3268375396728516,0,1,1,11.46508312225342
0,.8259961929847557,4.349452495574951,25.02965068817139,1,2,12.29366683959961
0,1.660645532218015,4.558269023895264,1.209485054016113,0,5,15.16930294036865
0,2.062607232385519,28.42109870910645,.9091968536376953,1,6,15.24120712280273
0,1.544881828716668,21.24871349334717,4.136074066162109,1,1,11.7310266494751
1,2.771685855239472,18.37278652191162,8.175979852676392,1,11,17.33971405029297
0,.6413267345531077,0,0,1,8,13.44689083099365
1,2.79901363452594,0,14.18162298202515,1,9,14.5216236114502
0,.7649168285042638,27.3980712890625,0,1,5,19.80370330810547
0,2.945497797436088,2.42420768737793,23.32011127471924,1,0,11.67621040344238
0,1.270709954213463,14.66790103912354,14.86525821685791,1,0,11.71463108062744
0,.2268882432278657,22.35891723632813,10.35335037112236,0,0,10.56466102600098
1,4.89373510773779,21.45384883880615,16.73314571380615,1,2,17.54628944396973
1,1.853271033509474,3.331884860992432,15.29385900497437,0,0,7.509827613830566
0,6.991935329134101,11.6067042350769,19.85795783996582,1,4,23.6756649017334
0,.840770272859253,0,8.934479713439941,1,0,14.3383731842041
1,4.677574271407909,6.72985053062439,22.12363910675049,1,12,19.51176834106445
0,1.387370419786731,1.45180606842041,11.07883322238922,1,4,12.88422393798828
0,3.405976551291722,2.544692993164063,0,1,5,14.75621509552002
0,.3867793422057581,7.935532689094544,0,0,0,9.143820762634277
0,.1724050551304822,12.54104804992676,1.179333686828613,1,9,14.08705043792725
0,1.149635045056101,28.87371635437012,4.239675998687744,0,8,14.75246524810791
0,9.145321024589357,6.03455662727356,0,1,6,19.52837562561035
1,2.809099873810522,5.463335037231445,26.00310134887695,1,0,10.93561935424805
0,4.695164135776499,2.208198547363281,0,1,1,15.74317073822022
0,.1266028884142122,19.30075263977051,18.90234088897705,1,1,13.64235591888428
1,.4883361374982785,14.38588857650757,1.502145767211914,0,5,17.96393203735352
0,5.16929496440827,0,3.894712448120117,1,13,18.04025840759277
1,.2875954563745058,26.92952919006348,10.58502638339996,1,2,13.71817398071289
0,.9454506691473229,3.909782886505127,0,1,19,14.82167816162109
1,9.362352630462373,10.10437262058258,20.33224678039551,0,1,21.66977691650391
1,2.237947961632999,9.82641065120697,6.966599464416504,1,0,10.63580989837647
0,1.450121756491526,11.73275995254517,6.314392566680908,0,1,14.79563140869141
0,10.86837579793484,9.919072687625885,13.83260989189148,1,1,22.85293388366699
0,.7603767016997438,16.28331518173218,4.650692462921143,0,1,10.31884574890137
0,4.946345240278535,1.779844760894775,.2855978012084961,1,1,19.96252250671387
0,5.367035960975968,21.8299674987793,29.076416015625,1,10,17.45800590515137
0,2.380590771521657,9.185372561216354,13.26485824584961,1,5,18.34149932861328
0,3.753107411330577,3.858724117279053,24.57469367980957,1,2,15.6562385559082
0,7.340792601202302,0,2.5807204246521,1,1,20.27855110168457
1,.3658594443382301,10.7690064907074,11.61679530143738,0,1,9.575348854064941
0,.0639433518736566,5.288071632385254,7.923214197158814,0,7,16.18460273742676
0,8.259988455096067,9.288822412490845,14.80365467071533,1,4,16.22330093383789
0,1.269911713448405,6.903640508651733,19.74848175048828,1,0,12.36794281005859
0,1.609523697981096,0,16.25489377975464,1,0,11.85125255584717
0,.1394123651553191,30.43674468994141,4.272234916687012,0,0,9.665106773376465
1,.4958115211449887,15.81079387664795,0,0,2,11.81258392333984
0,5.004267448285535,0,18.8520393371582,1,0,18.09740447998047
0,.1202187084794876,7.468288660049439,2.097226142883301,0,2,10.56435394287109
0,.7369948745391339,11.20418167114258,25.85066986083984,1,3,15.8199520111084
0,.0035319601133091,10.55244648456574,10.97808706760407,1,2,13.3247013092041
0,3.134406434197993,5.553222179412842,16.10612916946411,1,6,13.34709930419922
0,1.37474326986319,0,0,1,5,12.56037425994873
0,.5800307349620635,20.53503894805908,16.56592845916748,0,0,10.37887477874756
0,4.385987236057891,11.40839719772339,14.02170658111572,1,0,9.63177490234375
0,4.380089165468794,0,42.04239654541016,1,2,20.5366382598877
0,2.740118972355937,11.24186944961548,5.787710666656494,1,12,12.0139274597168
0,.71197222628563,8.089703559875488,17.36604118347168,0,3,11.17821216583252
0,1.035296602645893,7.833323359489441,17.89062929153442,1,5,9.809596061706543
1,1.088910470572904,3.704468250274658,5.362323760986328,1,3,16.93100929260254
0,13.77688340047859,0,10.76882320642471,1,7,25.54843521118164
0,3.341291886687087,27.3512134552002,.2622060775756836,1,6,17.58271980285645
0,3.684856732349262,13.909592628479,13.96970272064209,1,0,15.93812847137451
0,.1137917809165388,.8570976257324219,13.47859930992127,1,2,12.84962177276611
1,3.651195361288155,3.033040523529053,15.22652673721314,1,4,17.66842079162598
0,2.168207288573869,10.32305324077606,9.399392068386078,1,0,16.92201995849609
0,.4622689872694501,.9516315460205078,0,0,1,10.15874195098877
1,2.456179334258319,0,1.681594848632813,1,0,16.61350250244141
1,2.211244029231765,6.750996112823486,4.333552837371826,1,2,12.33908557891846
1,1.731707361006753,25.30152893066406,25.28231716156006,1,2,12.67856693267822
0,.2949311116859011,7.170083999633789,13.31012320518494,1,2,11.40159320831299
0,.6246315706277626,11.28767824172974,2.475569248199463,1,3,15.45626258850098
0,.7090314746939337,6.870424032211304,1.325702667236328,1,1,17.62773704528809
0,1.585711233349914,14.53437948226929,28.32106971740723,1,0,15.98509407043457
1,1.310964173244637,0,6.9627845287323,1,0,16.95458602905273
1,1.772285583050099,0,4.287426948547363,0,0,14.37220096588135
0,.8024241673282972,13.5851993560791,0,1,2,14.07459449768066
0,.50713134627422,0,0,1,0,14.01255035400391
0,2.688085488690312,20.73141098022461,8.120130896568298,1,25,16.23989677429199
1,2.867272434396503,12.05457592010498,3.953959941864014,0,0,14.98465538024902
1,2.304876741831637,4.03291654586792,0,0,2,14.08468914031982
0,1.995668219355507,21.76964950561523,16.89957571029663,0,0,12.03913021087647
1,.0469700280564182,0,5.677257537841797,0,3,14.02432632446289
0,.2529437730410392,15.0648832321167,16.43416213989258,0,0,9.555678367614746
0,3.023374534637058,0,5.519206047058106,1,1,16.92658233642578
0,5.238941881842112,11.31362175941467,6.738684892654419,1,4,20.95759773254395
0,9.295802148547908,11.60262966156006,7.9786696434021,1,5,17.57943344116211
1,4.324324566619059,0,0,1,0,14.86081027984619
0,.6107386715945476,0,4.064748764038086,1,4,12.79769134521484
0,2.222688418106814,27.69393730163574,11.71664881706238,1,2,17.7773380279541
0,1.603562105553869,0,13.19359135627747,1,2,14.78677272796631
1,.5420033890127801,0,21.1480884552002,1,0,14.1359338760376
0,.8998846977451582,0,2.382367610931397,0,1,11.30582904815674
1,.9300958862006876,5.432989597320557,6.365689039230347,0,0,8.376667022705078
0,.0695619584875709,11.90744853019714,18.60452938079834,1,1,15.46181106567383
0,3.444961072925286,17.5834493637085,0,1,0,11.77586364746094
1,2.28359988081678,11.21617197990418,0,1,5,17.04472732543945
0,.1190498172389973,0,0,0,1,9.47972583770752
1,.9595740632171003,19.26299858093262,0,1,2,12.67805480957031
0,.6084560965830959,24.71615123748779,15.65380907058716,1,0,15.66851425170898
0,2.216282261505626,7.500667214393616,.7681264877319336,0,0,12.35173606872559
0,.2091453771319665,0,5.762622356414795,1,2,13.00057601928711
0,5.438776875845967,4.63894510269165,9.553009182214737,1,1,13.53651428222656
0,.3926058845055291,0,14.89646053314209,1,3,16.60979270935059
0,3.56091489433891,9.294530063867569,22.0067081451416,1,2,15.71527194976807
0,2.920505756313895,21.70455360412598,10.3233048915863,1,3,15.49883270263672
0,.1061217794821142,.3658895492553711,7.448944807052612,1,9,12.19313335418701
0,3.178491182949355,3.985423088073731,11.15470111370087,1,2,13.13515567779541
0,.9624776811596785,2.461050510406494,7.783044815063477,1,10,12.90863037109375
0,1.459137979812595,0,3.012283325195313,1,7,12.46662330627441
1,3.204351039883816,14.56786394119263,2.838683605194092,1,9,21.23449516296387
0,4.450428378468273,24.73188400268555,7.798190832138062,1,1,15.45516967773438
0,1.153615875152854,0,10.39968740940094,1,1,12.21922302246094
1,1.757101244202796,3.668144226074219,23.39380741119385,1,1,13.8978385925293
0,1.563177895497647,.3855037689208984,4.644759654998779,0,4,15.78929042816162
0,1.246628982110206,23.43161201477051,16.88098621368408,1,2,13.81920528411865
0,4.540662189757442,16.62704658508301,10.21566064655781,1,3,18.14331245422363
0,2.408034549870707,11.02468752861023,15.97261667251587,1,5,16.98422431945801
0,.1655804981496005,22.46737575531006,18.51500129699707,1,2,12.23305034637451
1,3.213102902313997,30.03114318847656,14.09565305709839,0,1,12.93449306488037
1,1.557244343700747,17.87762260437012,11.6118403673172,1,1,16.80739593505859
0,1.550114357353683,21.03453350067139,12.58779048919678,0,0,15.52574443817139
0,5.492606035487054,15.01352167129517,2.802944660186768,1,5,18.8531494140625
0,5.640370007837018,21.46254062652588,25.03131008148193,1,6,17.13485908508301
1,4.34673335869882,16.75008583068848,6.986961603164673,0,1,15.348219871521
1,2.273964297789604,0,22.18958473205566,1,6,16.48373031616211
0,.4957191972880026,19.22230911254883,18.42082118988037,1,2,8.574855804443359
0,1.622819136349221,12.20768690109253,6.341606140136719,1,0,8.154154777526856
0,.4167810001679356,2.97068977355957,18.96360301971436,1,0,13.37484359741211
0,1.801911432062278,15.54639387130737,14.04695272445679,0,2,13.72111892700195
0,5.269441564203383,13.74944400787354,4.398180961608887,1,6,21.77540588378906
1,1.268175623787086,20.62493896484375,7.758450269699097,1,1,13.733567237854
1,5.452645312307923,8.958588924258947,0,1,2,17.63565826416016
1,.294614059649696,1.24029016494751,4.92534065246582,1,2,11.44150066375732
0,.494577433454913,2.172352313995361,11.97596645355225,1,0,12.6624927520752
0,1.206508282268457,2.675608634948731,22.41858100891113,0,1,11.04748821258545
0,5.396028309401699,0,13.26010537147522,0,1,16.7277889251709
1,.5296274419409363,19.47514820098877,14.67843151092529,1,0,14.20350456237793
0,2.522041092052242,.5565204620361328,15.63637113571167,1,3,13.68056011199951
0,1.094461209645166,0,11.27069115638733,1,4,13.93124485015869
1,1.265382933907603,25.97283744812012,11.36956655979157,1,0,14.37671947479248
0,.040212673586467,4.757380485534668,19.25587463378906,1,1,10.04291534423828
0,2.463768694321944,5.717552900314331,4.680123329162598,1,1,14.03193855285645
0,2.637390448577693,7.177267074584961,7.838860273361206,1,5,12.72076892852783
1,1.307452396928723,0,13.56539797782898,1,2,12.61019897460938
0,.3972795521280851,28.09520149230957,3.480467796325684,0,0,12.79179954528809
0,4.086387776597304,17.07641792297363,21.54777812957764,1,4,14.98934364318848
1,5.38218905253688,29.45887756347656,.8425083160400391,1,4,13.16650581359863
0,1.409203810650772,0,14.15670871734619,0,1,16.26110076904297
1,2.897333017320332,.9039373397827148,18.95981502532959,1,3,13.05757331848145
0,1.82242849101224,22.72257137298584,6.800106763839722,1,4,12.76758766174316
0,1.873829969014162,14.57181596755981,0,1,0,15.43422889709473
0,3.416521135133369,0,0,1,0,12.93824195861816
0,1.31233227376434,16.16051054000855,25.04953193664551,1,0,12.0415210723877
1,2.331188077058755,7.801745891571045,8.430316090583801,1,5,14.59346294403076
0,3.997055133992113,26.06832695007324,15.13906574249268,1,3,14.78747653961182
0,4.269759438448192,5.304365873336792,14.6366171836853,1,5,16.23390960693359
0,1.588493682980144,10.29928719997406,27.59811782836914,1,2,12.81355571746826
0,.7013040482647772,12.35450577735901,23.948655128479,1,7,14.36952495574951
0,.518022167277486,0,10.96621596813202,0,2,12.71373176574707
0,.4508957265042034,1.852540016174316,13.6419038772583,1,0,11.76066303253174
0,3.193735152620171,6.167026996612549,22.24866580963135,1,5,15.99025535583496
0,4.249295558387652,0,24.03212928771973,0,6,13.74423694610596
0,3.190845724395569,4.814054489135742,1.838057518005371,1,5,16.72110939025879
0,1.482310934644053,0,3.081360340118408,1,4,13.36331748962402
1,1.79063443589535,11.82606220245361,1.934532165527344,1,6,15.88530445098877
1,.3980294555494226,28.35051918029785,17.58939647674561,1,3,15.47736167907715
0,6.535761152494225,0,.6682596206665039,1,34,22.0938892364502
0,.2354638465502712,0,8.466185688972473,1,3,12.68780136108398
0,.8513481228396742,15.90740728378296,6.704732179641724,1,3,12.66848468780518
0,.2655899329383835,12.40449929237366,24.02701473236084,1,7,12.72994995117188
0,.0161918753901255,5.40665864944458,11.77276933193207,1,3,19.92167663574219
0,1.027659676250526,6.110655069351196,6.317164421081543,1,2,15.64179801940918
0,.1350604842724462,0,18.51102542877197,1,1,10.33634853363037
1,5.380552402497111,1.731232166290283,5.630632400512695,1,23,19.64855003356934
1,1.282523888198279,0,11.14424407482147,1,4,12.63307094573975
1,1.358838437508018,31.62553787231445,16.59053087234497,1,8,17.1796760559082
1,1.726282053931812,23.78781890869141,14.4960618019104,1,4,17.20871353149414
0,4.36057678913908,.3839502334594727,3.258242130279541,1,4,20.4382495880127
0,6.082726934875352,3.79157304763794,14.37635040283203,1,3,18.7219295501709
0,1.177432451528657,5.415465116500855,.1044826507568359,0,2,13.59074687957764
0,10.06459463276525,4.032151699066162,24.89926815032959,1,2,21.6396656036377
1,.6446382971082153,0,10.28030264377594,1,4,10.0364236831665
1,2.295239124061817,10.24890196323395,24.41307163238525,1,1,15.30130958557129
0,2.228359446696366,12.45701932907105,11.38107562065125,1,2,16.59631538391113
1,4.475352441102107,0,7.193234205245972,1,1,14.05980682373047
1,.3279685347331456,3.691555976867676,10.57018291950226,0,2,10.49927043914795
0,1.43927627484189,7.415109038352966,1.839696884155273,1,2,13.15423488616943
0,1.249191127015048,28.60295486450195,18.12993621826172,1,0,12.51079654693604
0,1.60764425588347,9.56468141078949,2.520995616912842,1,1,13.17605304718018
1,5.13983035700943,9.808104872703552,18.69259357452393,1,4,19.54967308044434
0,1.26325516258221,7.099255204200745,4.124042510986328,1,2,10.96623611450195
1,3.357525411792781,21.45699310302734,2.837646961212158,0,0,12.14235496520996
0,7.535479070451904,4.689705848693848,15.28533601760864,1,5,20.03070449829102
1,1.313403786140337,9.285513609647751,7.997011184692383,1,1,13.60364818572998
0,2.77951513672001,24.12793636322022,13.40385937690735,0,3,13.32993412017822
0,.3548785091246485,0,18.12874603271484,1,3,11.71014976501465
1,.7327482039706106,19.9461841583252,4.085729598999023,1,5,15.90874099731445
0,.9850625407140354,9.511563122272492,8.785158038139343,1,1,10.75845623016357
0,2.853370737151883,2.975835800170898,9.869847312569618,1,3,18.07047462463379
0,.7866820907243051,7.603601574897766,0,1,6,16.68513107299805
0,2.343315181862568,8.710920423269272,21.98474407196045,0,0,10.65577411651611
1,9.113353181553126,7.33965003490448,12.20819425582886,0,8,24.86570549011231
0,3.089442534326359,0,1.981861114501953,1,2,13.13986015319824
0,2.293934871068898,19.00815391540527,20.83963203430176,1,1,16.33586692810059
0,2.987913260041081,17.16375637054443,21.07332515716553,1,1,15.01803588867188
0,1.210880032519887,8.991144993342459,11.3673152923584,1,1,10.8566198348999
0,3.662041981924642,0,7.756174564361572,1,10,15.7248592376709
0,.4663068994862984,10.95956134796143,5.115673065185547,1,1,14.05953598022461
1,.8618481035586005,2.427844047546387,21.00851058959961,1,3,13.59633445739746
0,.6953661223023139,9.437385767698288,18.67472267150879,0,2,12.33811283111572
0,1.603266455930818,21.51559352874756,5.674474716186523,1,1,13.01210308074951
0,1.515479376728291,6.816696405410767,0,1,6,16.56714248657227
0,.4769827509687712,11.33552384376526,16.02138566970825,1,13,14.10304546356201
1,2.008333168930351,18.28766059875488,19.89640522003174,1,3,14.46076679229736
1,.9903102189175888,0,12.08523225784302,0,9,14.81836128234863
1,3.208901567635427,7.887068867683411,4.048141002655029,1,8,13.05318260192871
0,3.72510676186943,20.47745323181152,14.31390523910523,1,0,17.60737228393555
1,.8578770960336181,3.942406177520752,6.644268989562988,0,0,11.85424995422363
0,2.910680187001423,6.853325605392456,9.863042786717415,1,21,22.88704490661621
1,6.969043578561766,19.85951709747315,7.931809663772583,1,11,19.11346626281738
1,.519688922282869,5.650209426879883,7.064434051513672,1,6,16.38765144348145
0,.7123570717127571,13.71495008468628,6.954656839370728,1,1,13.72427940368652
0,.3092566264562425,0,9.805877134203911,1,13,12.15410041809082
0,.5833908371149003,11.93091464042664,1.999396324157715,1,1,10.77852153778076
1,7.59450445560672,1.467997074127197,27.05705642700195,1,7,18.01837539672852
0,2.599886389436746,0,11.15957844257355,1,3,13.71312618255615
0,3.592507298633511,24.46093654632568,10.16106881201267,0,2,15.45365047454834
0,7.406165860315047,8.864512473344803,17.6551833152771,1,0,11.06920337677002
0,2.627710697740575,0,0,0,1,9.809845924377441
0,.2261688580291758,14.38225364685059,13.64989256858826,0,5,15.47023105621338
0,.2174676805527514,7.661856889724731,16.06033897399902,1,6,13.88250637054443
0,6.170100564891872,0,7.156121253967285,1,2,17.78446388244629
1,2.687465144004304,13.44086694717407,7.531567573547363,1,6,16.04614639282227
0,2.131880152940191,0,0,1,3,14.47532653808594
0,1.701394448644571,18.67732238769531,0,1,3,15.26993751525879
0,.171280575544771,0,25.58478546142578,0,1,12.34736824035645
1,6.089164922708714,0,0,1,8,20.18601036071777
1,3.406860434487593,17.19874572753906,21.08166217803955,1,0,16.69909858703613
0,1.905622324123359,5.101960182189941,14.70940780639648,1,2,15.39603805541992
1,1.140532649884063,25.72374725341797,26.20903587341309,1,2,15.93535995483398
0,2.362534900687409,12.84632873535156,12.12277626991272,1,6,20.69984436035156
1,.7318243768935407,6.264857292175293,20.860520362854,1,4,11.2531909942627
0,2.900957154950406,0,5.424140930175781,0,1,13.83152294158936
0,1.432841042171869,0,24.02364444732666,1,2,13.14904022216797
0,1.390832508526865,13.85792541503906,22.33455276489258,1,0,16.68631553649902
